"PolicyNum","Year","PolicyCountyCode","TypeCity","TypeCounty","TypeMisc","TypeSchool","TypeTown","TypeVillage","AC00","AC05","AC10","AC15","FAlnCovRat","BIlnCovRat","ARlnCovRat","ADDlnCovRat","GClnCovRat","MS1lnCovRat","MS2lnCovRat","PWlnCovRat","SAlnCovRat","ZOOlnCovRat","VPlnCovRat","offset1","Coverage","Premium","Deduct","lnDeduct","Freq","y","yAvg","Claim","Fire5","NoClaimCredit","Coverage1","Coverage2","Coverage3","Deduct1","Deduct2","Deduct3","lnDeduct1","lnDeduct2","lnDeduct3","Premium1","Premium2","Premium3","Freq1","Freq2","Freq3","y1","y2","y3","yAvg1","yAvg2","yAvg3","Claim1","Claim2","Claim3","CoveragePN","CoveragePO","CoverageCN","CoverageCO","CoverageIM","DeductPN","DeductPO","DeductCN","DeductCO","DeductIM","lnDeductPN","lnDeductPO","lnDeductCN","lnDeductCO","lnDeductIM","PremiumPN","PremiumPO","PremiumCN","PremiumCO","PremiumIM","FreqPN","FreqPO","FreqCN","FreqCO","FreqIM","yPN","yPO","yCN","yCO","yIM","yAvgPN","yAvgPO","yAvgCN","yAvgCO","yAvgIM","ClaimPN","ClaimPO","ClaimCN","ClaimCO","ClaimIM","IsACV","IsRC","LAE","IsCNA","IsCOA","IsPNA","IsPOA","IsCNR","IsCOR","IsPNR","IsPOR","CoveragePNA","CoveragePNR","CoveragePOA","CoveragePOR","CoverageCNA","CoverageCNR","CoverageCOA","CoverageCOR","DeductPNA","DeductPNR","DeductPOA","DeductPOR","DeductCNA","DeductCNR","DeductCOA","DeductCOR","lnDeductPNA","lnDeductPNR","lnDeductPOA","lnDeductPOR","lnDeductCNA","lnDeductCNR","lnDeductCOA","lnDeductCOR","PremiumPNA","PremiumPNR","PremiumPOA","PremiumPOR","PremiumCNA","PremiumCNR","PremiumCOA","PremiumCOR","FreqPNA","FreqPNR","FreqPOA","FreqPOR","FreqCNA","FreqCNR","FreqCOA","FreqCOR","yPNA","yPNR","yPOA","yPOR","yCNA","yCNR","yCOA","yCOR","yAvgPNA","yAvgPNR","yAvgPOA","yAvgPOR","yAvgCNA","yAvgCNR","yAvgCOA","yAvgCOR","ClaimPNA","ClaimPNR","ClaimPOA","ClaimPOR","ClaimCNA","ClaimCNR","ClaimCOA","ClaimCOR"
120005,2012,"IOW",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0246845615578657,0,0,0.0343902641573132,0,0,-0.162518929497775,40.013208,14805,5000,8.51719319141624,2,5000,2500,5000,1,0,40.013208,40.013208,40.013208,5000,5000,5000,8.51719319141624,8.51719319141624,8.51719319141624,6402,3601,4802,1,0,1,4500,0,500,4500,0,500,4500,0,500,0.662559,4.703971,0.662559,4.703971,5.956138,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1007,8938,3830,34621,14235,0,2,1,1,0,0,180495.55,1959.8,1992.02,0,0,90247.775,1959.8,1992.02,0,0,180495.55,1959.8,1992.02,0,0,1,0,0,0,0,0,1,1,1,1,0,0.662559,0,4.703971,0,0.662559,0,4.703971,0,1000,0,1000,0,1000,0,1000,0,6.90775527898214,0,6.90775527898214,0,6.90775527898214,0,6.90775527898214,0,1007,0,8938,0,3830,0,34621,0,0,0,2,0,1,0,1,0,0,0,180495.55,0,1959.8,0,1992.02,0,0,0,90247.775,0,1959.8,0,1992.02,0,0,0,180495.55,0,1959.8,0,1992.02
120005,2013,"IOW",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0241401319158524,0,0,0.0336353451370484,0,0,-0.162518929497775,40.926806,17598,5000,8.51719319141624,0,0,0,0,1,0,40.926806,40.926806,40.926806,5000,5000,5000,8.51719319141624,8.51719319141624,8.51719319141624,6548,4502,6548,0,0,0,0,0,0,0,0,0,0,0,0,0.542246,4.800966,0.542246,4.800966,6.256475,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,797,8882,3047,34279,11218,1,2,0,1,0,1333.18,5274.28,0,7500,0,1333.18,2637.14,0,7500,0,1333.18,5274.28,0,7500,0,0,1,0,0,0,0,0,1,1,1,1,0,0.542246,0,4.800966,0,0.542246,0,4.800966,0,1000,0,1000,0,1000,0,1000,0,6.90775527898214,0,6.90775527898214,0,6.90775527898214,0,6.90775527898214,0,797,0,8882,0,3047,0,34279,0,1,0,2,0,0,0,1,0,1333.18,0,5274.28,0,0,0,7500,0,1333.18,0,2637.14,0,0,0,7500,0,1333.18,0,5274.28,0,0,0,7500
120005,2014,"IOW",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0230166405670741,0,0,0.0320769827426658,0,0,-0.162518929497775,42.948745,21474,5000,8.51719319141624,0,0,0,0,1,0,42.948745,42.948745,42.948745,5000,5000,5000,8.51719319141624,8.51719319141624,8.51719319141624,8160,5583,7731,0,0,0,0,0,0,0,0,0,0,0,0,0.568029,4.883394,0.568029,4.883394,7.052301,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,835,9034,3192,34867,12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.568029,0,4.883394,0,0.568029,0,4.883394,0,1000,0,1000,0,1000,0,1000,0,6.90775527898214,0,6.90775527898214,0,6.90775527898214,0,6.90775527898214,0,835,0,9034,0,3192,0,34867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120008,2011,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.121920894320511,0,0,0,-0.162518929497775,46.617918,15850,500,6.21460809842219,2,5498.39,2749.195,5498.39,1,0,46.617918,46.617918,46.617918,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,6060,2331,7459,0,1,1,0,1508.39,3990,0,1508.39,3990,0,1508.39,3990,1.167462,2.17468,1.167462,2.17468,2.609976,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1961,4610,7507,17789,6238,2,0,1,0,1,5970.17,0,967.62,0,3291.81,2985.085,0,967.62,0,3291.81,5970.17,0,967.62,0,3291.81,0,1,0,0,0,0,0,1,1,1,1,0,1.167462,0,2.17468,0,1.167462,0,2.17468,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,1961,0,4610,0,7507,0,17789,0,2,0,0,0,1,0,0,0,5970.17,0,0,0,967.62,0,0,0,2985.085,0,0,0,967.62,0,0,0,5970.17,0,0,0,967.62,0,0
120008,2012,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.121964141428538,0,0,0,-0.162518929497775,48.230875,15434,500,6.21460809842219,1,3174.61,3174.61,3174.61,1,0,48.230875,48.230875,48.230875,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,5788,2894,6752,1,0,0,3174.61,0,0,3174.61,0,0,3174.61,0,0,1.209912,2.704917,1.209912,2.704917,2.667317,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,2033,5734,7780,22126,6375,0,1,2,0,0,0,1840.6,5868.07,0,0,0,1840.6,2934.035,0,0,0,1840.6,5868.07,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1.209912,0,2.704917,0,1.209912,0,2.704917,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,2033,0,5734,0,7780,0,22126,0,0,0,1,0,2,0,0,0,0,0,1840.6,0,5868.07,0,0,0,0,0,1840.6,0,2934.035,0,0,0,0,0,1840.6,0,5868.07,0,0
120008,2013,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.120845949582045,0,0,0,-0.162518929497775,49.864127,21441,500,6.21460809842219,1,1633,1633,1633,1,0,49.864127,49.864127,49.864127,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,6981,3989,10471,1,0,0,1633,0,0,1633,0,0,1633,0,0,1.325969,2.467261,1.325969,2.467261,2.745757,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,2161,5083,8274,19565,4923,0,0,3,1,0,0,0,22111.78,1837.6,0,0,0,7370.59333333333,1837.6,0,0,0,22111.78,1837.6,0,0,1,0,0,0,0,0,1,1,1,1,0,1.325969,0,2.467261,0,1.325969,0,2.467261,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,2161,0,5083,0,8274,0,19565,0,0,0,0,0,3,0,1,0,0,0,0,0,22111.78,0,1837.6,0,0,0,0,0,7370.59333333333,0,1837.6,0,0,0,0,0,22111.78,0,1837.6
120008,2014,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12148427087833,0,0,0,-0.162518929497775,50.83625,26435,500,6.21460809842219,1,1689,1689,1689,1,0,50.83625,50.83625,50.83625,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,8642,5084,12709,1,0,0,1689,0,0,1689,0,0,1689,0,0,0.525686,3.356872,0.525686,3.356872,3.433471,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,857,6915,3280,26620,6146,0,0,0,2,0,0,0,0,4461,0,0,0,0,2230.5,0,0,0,0,4461,0,0,1,0,0,0,0,0,1,1,1,1,0,0.525686,0,3.356872,0,0.525686,0,3.356872,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,857,0,6915,0,3280,0,26620,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4461,0,0,0,0,0,0,0,2230.5,0,0,0,0,0,0,0,4461
120009,2011,"CHI",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0394811991676279,0,0,0,0,0,-0.162518929497775,74.495404,15645,25000,10.1266311038503,0,0,0,0,1,0,74.495404,74.495404,74.495404,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,6705,3725,5215,0,0,0,0,0,0,0,0,0,0,0,0,1.835902,6.536212,0,0,10.756772,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,2166,9674,0,0,8713,0,0,0,0,1,0,0,0,0,6243.28,0,0,0,0,6243.28,0,0,0,0,6243.28,0,1,0,0,0,0,0,0,0,1,1,0,1.835902,0,6.536212,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,2166,0,9674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2012,"CHI",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.038206485380986,0,0,0,0,0,-0.162518929497775,77.030252,22339,25000,10.1266311038503,1,62916.73,62916.73,62916.73,1,1,77.030252,77.030252,77.030252,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,9244,4622,8473,0,1,0,0,62916.73,0,0,62916.73,0,0,62916.73,0,1.598548,7.102268,0,0,11.10871,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,1822,10227,0,0,6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.598548,0,7.102268,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,1822,0,10227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2013,"CHI",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0372755479305927,0,0,0,0,0,-0.162518929497775,78.991033,26857,25000,10.1266311038503,0,0,0,0,1,0,78.991033,78.991033,78.991033,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,11059,5529,10269,0,0,0,0,0,0,0,0,0,0,0,0,1.314402,7.407124,0,0,11.326019,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,1498,10666,0,0,6909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.314402,0,7.407124,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,1498,0,10666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2014,"CHI",0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,25000,25000,0,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
